rib,stiffness,ks_MN_m3_assumed,x_m,w_mm,rotation_rad,soil_pressure_kPa,M_Gk_kNm,V_Gk_kN
R1,gross_instantaneous,50.0,3.673625,0.6696988748113167,-7.174697140765317e-06,33.48494374056584,-5.169935723761844,-0.607003970884473
R1,gross_instantaneous,50.0,3.6859374999999996,0.6696178790278318,-5.98169106912605e-06,33.48089395139159,-5.176786451665131,-0.5058075312322652
R1,gross_instantaneous,50.0,3.69825,0.6695515827430105,-4.786961317238326e-06,33.47757913715053,-5.182391299347264,-0.40462696038005
R1,gross_instantaneous,50.0,3.69825,0.6695515827430105,-4.786961317238301e-06,33.47757913715053,-5.182391299347264,-0.40462696038005
R1,gross_instantaneous,50.0,3.7105625,0.6695000048204311,-3.5910826471051545e-06,33.475000241021554,-5.186750442685189,-0.30345908888589956
R1,gross_instantaneous,50.0,3.722875,0.6694631546905212,-2.394629513059858e-06,33.473157734526055,-5.189864018511142,-0.20230074425971892
R1,gross_instantaneous,50.0,3.7351875,0.6694410394263677,-1.197601915102411e-06,33.472051971318386,-5.191732124585443,-0.10114875236041682
R1,gross_instantaneous,50.0,3.747499992394833,0.6694336661010575,-5.931433483955038e-13,33.47168330505287,-5.192354819577417,1.6653345369377348e-16
R1,gross_instantaneous,50.0,3.747499998491452,0.6694336661010575,-2.0921713797181218e-19,33.47168330505287,-5.1923548195774165,5.008427067521026e-08
R1,gross_instantaneous,50.0,3.7475,0.6694336661010575,1.4676718685730427e-13,33.47168330505287,-5.1923548195774165,6.24771274160274e-08
R1,gross_instantaneous,50.0,3.7475,0.6694336661010574,1.467625245925919e-13,33.47168330505286,-5.1923548195774165,6.24771274160274e-08
R1,gross_instantaneous,50.0,3.7598125000000002,0.6694410394299817,1.1976022086302727e-06,33.472051971499084,-5.1917321230469415,0.10114887731506095
R1,gross_instantaneous,50.0,3.772125,0.6694631546977492,2.394629806586724e-06,33.47315773488746,-5.1898640154341305,0.20230086921553114
R1,gross_instantaneous,50.0,3.7844375,0.6695000048312731,3.5910829406318783e-06,33.475000241563656,-5.186750438069648,0.30345921384365854
R1,gross_instantaneous,50.0,3.7967500000000003,0.6695515827574666,4.786961610765735e-06,33.477579137873335,-5.182391293193165,0.4046270853405345
R1,gross_instantaneous,50.0,3.7967500000000003,0.6695515827574666,4.786961610763458e-06,33.477579137873335,-5.182391293193165,0.4046270853405345
R1,gross_instantaneous,50.0,3.8090625000000005,0.669617879045902,5.981691362646972e-06,33.4808939522951,-5.176786443972435,0.5058076561962539
R1,gross_instantaneous,50.0,3.821375,0.6696988748330008,7.1746974342789744e-06,33.48494374165004,-5.169935714530503,0.6070040958527445
R1,gross_instantaneous,50.0,3.8336875,0.66979454889595,8.365979825659465e-06,33.4897274447975,-5.161838889993561,0.7082195693061826
R1,gross_instantaneous,50.0,3.846,0.6699048800119366,9.555538536788446e-06,33.495244000596834,-5.152495716546934,0.809457236979891
R1,gross_instantaneous,50.0,3.846,0.6699048800119368,9.555538536797295e-06,33.49524400059684,-5.152495716546934,0.809457236979891
R1,gross_instantaneous,50.0,3.8583125000000003,0.6700298445999767,1.0742798834374237e-05,33.50149222999884,-5.141905901491702,0.9107202545973461
R1,gross_instantaneous,50.0,3.870625,0.6701694096388391,1.1927185370926413e-05,33.508470481941956,-5.130069113309449,1.0120117717841552
R1,gross_instantaneous,50.0,3.8829374999999997,0.6703235397453415,1.310869814645382e-05,33.51617698726707,-5.116984981747671,1.1133349306692217
R1,gross_instantaneous,50.0,3.89525,0.6704921995363012,1.4287337160956459e-05,33.524609976815064,-5.102653097913342,1.2146928657574785
R1,gross_instantaneous,50.0,3.89525,0.6704921995363013,1.4287337160960505e-05,33.52460997681507,-5.102653097913342,1.2146928657574785
R1,gross_instantaneous,50.0,3.9075625,0.6706753512683521,1.5462527114683366e-05,33.533767563417605,-5.087073014367089,1.3160887038028035
R1,gross_instantaneous,50.0,3.919875,0.6708729477460853,1.663369178957522e-05,33.54364738730426,-5.070244245225521,1.4175255624084504
R1,gross_instantaneous,50.0,3.9321875,0.6710849394082552,1.7800831185636068e-05,33.55424697041276,-5.052166266284245,1.5190065486262654
R1,gross_instantaneous,50.0,3.9445,0.6713112766936163,1.8963945302865907e-05,33.565563834680816,-5.032838515149033,1.6205347588291952
R1,gross_instantaneous,50.0,3.9445,0.6713112766936163,1.896394530286293e-05,33.565563834680816,-5.032838515149033,1.6205347588291952
R1,gross_instantaneous,50.0,3.9568125000000003,0.6715519076775518,2.0122457989748568e-05,33.577595383877586,-5.01226039136762,1.7221132785840465
R1,gross_instantaneous,50.0,3.969125,0.6718067709669525,2.1275791875906524e-05,33.590338548347624,-4.990431256569658,1.8237451812496805
R1,gross_instantaneous,50.0,3.9814375,0.6720758027978346,2.242394696133679e-05,33.603790139891736,-4.96735043462739,1.9254335265735927
R1,gross_instantaneous,50.0,3.9937500000000004,0.6723589394062142,2.356692324603937e-05,33.617946970310705,-4.9430172118245,2.027181360564132
R1,gross_instantaneous,50.0,3.9937500000000004,0.6723589394062143,2.3566923246042982e-05,33.61794697031071,-4.9430172118245,2.027181360564132
R1,gross_instantaneous,50.0,4.0060625000000005,0.6726561146603863,2.4704143444742097e-05,33.63280573301932,-4.9174308370255915,2.1289917153630427
R1,gross_instantaneous,50.0,4.018375000000001,0.672967252939113,2.5835028757443806e-05,33.648362646955654,-4.89059052185383,2.2308676078407403
R1,gross_instantaneous,50.0,4.0306875,0.6732922762441105,2.6959579184148108e-05,33.66461381220552,-4.862495440889368,2.3328120381895756
R1,gross_instantaneous,50.0,4.043,0.6736311065770948,2.8077794724854998e-05,33.681555328854735,-4.833144731875953,2.4348279897957066
R1,gross_instantaneous,50.0,4.043,0.6736311065770948,2.8077794724854903e-05,33.681555328854735,-4.833144731875953,2.4348279897957066
R1,gross_instantaneous,50.0,4.0553125,0.6739836635665661,2.9189096682903848e-05,33.699183178328305,-4.802537495928165,2.5369184291113593
R1,gross_instantaneous,50.0,4.067625,0.6743498573259417,3.0292904557003134e-05,33.717492866297086,-4.770672797746856,2.6390863042465114
R1,gross_instantaneous,50.0,4.0799375,0.6747295955843128,3.138921834715276e-05,33.736479779215635,-4.7375496658554015,2.741334543558179
R1,gross_instantaneous,50.0,4.09225,0.6751227860707708,3.2478038053352715e-05,33.75613930353854,-4.703167092844174,2.843666055521882
R1,gross_instantaneous,50.0,4.09225,0.6751227860707706,3.247803805334088e-05,33.756139303538525,-4.703167092844174,2.843666055521882
R1,gross_instantaneous,50.0,4.1045625,0.6755293341345717,3.355878329545224e-05,33.776466706728584,-4.6675240356156555,2.9460837286035644
R1,gross_instantaneous,50.0,4.116875,0.6759491355799306,3.46308716058991e-05,33.79745677899653,-4.630619415637754,3.048590429847021
R1,gross_instantaneous,50.0,4.1291875000000005,0.6763820838183765,3.569430298468146e-05,33.81910419091883,-4.592452119218018,3.1511890034585677
R1,gross_instantaneous,50.0,4.141500000000001,0.6768280722614382,3.6749077431799305e-05,33.841403613071904,-4.553020997786095,3.253882270678035
R1,gross_instantaneous,50.0,4.141500000000001,0.6768280722614383,3.674907743180401e-05,33.84140361307191,-4.553020997786095,3.253882270678035
R1,gross_instantaneous,50.0,4.153812500000001,0.6772869919330923,3.7794612618175194e-05,33.86434959665461,-4.512324868176816,3.356673029650287
R1,gross_instantaneous,50.0,4.166125000000001,0.6777587242780253,3.8830323852770995e-05,33.88793621390127,-4.47036251292154,3.459564054007766
R1,gross_instantaneous,50.0,4.1784375,0.6782431483388314,3.985621113559142e-05,33.91215741694157,-4.427132680560442,3.562558091449899
R1,gross_instantaneous,50.0,4.19075,0.6787401431581039,4.087227446663646e-05,33.93700715790519,-4.382634085963101,3.665657863613568
R1,gross_instantaneous,50.0,4.19075,0.678740143158104,4.087227446664087e-05,33.9370071579052,-4.382634085963101,3.665657863613568
R1,gross_instantaneous,50.0,4.203062500000001,0.6792495853821002,4.1877929310170516e-05,33.96247926910501,-4.336865410649704,3.7688660659441786
R1,gross_instantaneous,50.0,4.215375,0.6797713420393858,4.287258850348168e-05,33.988567101969295,-4.289825303120535,3.872185366272682
R1,gross_instantaneous,50.0,4.2276875,0.6803052777460175,4.3856252046574355e-05,34.015263887300875,-4.241512379206515,3.975618403389122
R1,gross_instantaneous,50.0,4.24,0.6808512571180517,4.482891993944854e-05,34.04256285590258,-4.1919252224280426,4.0791677869125325
R1,gross_instantaneous,50.0,4.24,0.6808512571180517,4.482891993945148e-05,34.04256285590258,-4.1919252224280426,4.0791677869125325
R1,gross_instantaneous,50.0,4.2523125,0.6814091423653917,4.579000519086265e-05,34.07045711826959,-4.141062384354488,4.182836097161485
R1,gross_instantaneous,50.0,4.2646250000000006,0.6819787860378506,4.67389179283007e-05,34.09893930189253,-4.0889223849719825,4.286625883725005
R1,gross_instantaneous,50.0,4.2769375,0.6825600382613499,4.767565815176561e-05,34.1280019130675,-4.035503713072362,4.390539664029665
R1,gross_instantaneous,50.0,4.28925,0.6831527491618117,4.860022586125739e-05,34.15763745809058,-3.980804826650454,4.494579923208855
R1,gross_instantaneous,50.0,4.28925,0.6831527491618115,4.860022586124887e-05,34.157637458090576,-3.980804826650454,4.494579923208855
R1,gross_instantaneous,50.0,4.3015625,0.6837567664481939,4.9512031371154185e-05,34.187838322409696,-3.9248241533020014,4.598749113972766
R1,gross_instantaneous,50.0,4.3138749999999995,0.6843719281231441,5.041048187223795e-05,34.218596406157204,-3.867560090629947,4.703049655172614
R1,gross_instantaneous,50.0,4.3261875,0.6849980697531157,5.129557736450015e-05,34.249903487655786,-3.8090110066719522,4.8074839303607275
R1,gross_instantaneous,50.0,4.3385,0.6856350269045629,5.216731784794079e-05,34.281751345228145,-3.7491752403363066,4.912054287659144
R1,gross_instantaneous,50.0,4.3385,0.6856350269045631,5.216731784794903e-05,34.28175134522815,-3.7491752403363066,4.912054287659144
R1,gross_instantaneous,50.0,4.3508125,0.686282632715219,5.3025110714888796e-05,34.31413163576095,-3.688051101838486,5.016763039628971
R1,gross_instantaneous,50.0,4.363125,0.6869407105666531,5.38683600047638e-05,34.347035528332654,-3.6256368731461,5.1216124618273735
R1,gross_instantaneous,50.0,4.3754375,0.6876090813910722,5.4697065717574023e-05,34.38045406955361,-3.5619308084451884,5.226604791360132
R1,gross_instantaneous,50.0,4.3877500000000005,0.6882875661206841,5.551122785331948e-05,34.4143783060342,-3.4969311346149565,5.331742226749512
R1,gross_instantaneous,50.0,4.3877500000000005,0.688287566120684,5.5511227853312055e-05,34.414378306034195,-3.4969311346149565,5.331742226749512
R1,gross_instantaneous,50.0,4.400062500000001,0.6889759832463189,5.631025066679129e-05,34.44879916231594,-3.430636051703157,5.437026927802951
R1,gross_instantaneous,50.0,4.412375000000001,0.6896741414493716,5.7093534845021716e-05,34.483707072468576,-3.363043733409904,5.542461014162313
R1,gross_instantaneous,50.0,4.4246875,0.6903818469478954,5.786108038800335e-05,34.51909234739477,-3.2941523275929616,5.648046563848395
R1,gross_instantaneous,50.0,4.437,0.6910989059599439,5.861288729573619e-05,34.55494529799719,-3.2239599567815107,5.753785613128043
R1,gross_instantaneous,50.0,4.437,0.691098905959944,5.861288729574008e-05,34.5549452979972,-3.2239599567815107,5.753785613128043
R1,gross_instantaneous,50.0,4.449322033898305,0.6918256862078555,5.9348768237092344e-05,34.59128431039277,-3.1533938661748193,5.699883824118475
R1,gross_instantaneous,50.0,4.461644067796611,0.6925614350727296,6.006859128692168e-05,34.62807175363648,-3.083490985693206,5.646139725330903
R1,gross_instantaneous,50.0,4.4739661016949155,0.6933059546886827,6.0772356445228104e-05,34.665297734434134,-3.0142493604449156,5.592555229384901
R1,gross_instantaneous,50.0,4.48628813559322,0.694059047189831,6.14600637120116e-05,34.702952359491555,-2.9456670122337023,5.539132206233121
R1,gross_instantaneous,50.0,4.48628813559322,0.6940590471898307,6.146006371200081e-05,34.70295235949153,-2.9456670122337023,5.539132206233121
R1,gross_instantaneous,50.0,4.498610169491526,0.6948205159686577,6.213201846663396e-05,34.74102579843288,-2.8777419400844026,5.485872483229336
R1,gross_instantaneous,50.0,4.510932203389831,0.6955901694022898,6.278852212606886e-05,34.779508470114486,-2.810472120764182,5.432777845870059
R1,gross_instantaneous,50.0,4.5232542372881355,0.6963678171018085,6.34295746903055e-05,34.81839085509042,-2.743855509292849,5.379850038530869
R1,gross_instantaneous,50.0,4.535576271186441,0.697153268678295,6.405517615934388e-05,34.857663433914745,-2.6778900394488954,5.32709076453272
R1,gross_instantaneous,50.0,4.535576271186441,0.6971532686782952,6.405517615935363e-05,34.85766343391476,-2.6778900394488954,5.32709076453272
R1,gross_instantaneous,50.0,4.547898305084746,0.6979463349861292,6.46656282020589e-05,34.89731674930646,-2.612573624275207,5.274501686209192
R1,gross_instantaneous,50.0,4.560220338983051,0.6987468318019976,6.526122835749525e-05,34.93734159009988,-2.5479041565804925,5.222084425638961
R1,gross_instantaneous,50.0,4.572542372881356,0.6995545761204419,6.58419766256627e-05,34.9777288060221,-2.4838795094299284,5.169840565372792
R1,gross_instantaneous,50.0,4.584864406779661,0.7003693849360038,6.640787300656122e-05,35.01846924680019,-2.4204975366315744,5.1177716484989535
R1,gross_instantaneous,50.0,4.584864406779661,0.7003693849360038,6.640787300656154e-05,35.01846924680019,-2.4204975366315744,5.1177716484989535
R1,gross_instantaneous,50.0,4.597186440677966,0.7011910764707926,6.695921530118578e-05,35.05955382353963,-2.35775607322247,5.065879178709642
R1,gross_instantaneous,50.0,4.6095084745762716,0.7020194738044314,6.749629702898259e-05,35.10097369022157,-2.295652935950505,5.014164621023946
R1,gross_instantaneous,50.0,4.621830508474577,0.7028544012177323,6.801911818995197e-05,35.14272006088662,-2.2341859237456383,4.9626294025051205
R1,gross_instantaneous,50.0,4.634152542372882,0.7036956829915078,6.852767878409392e-05,35.184784149575385,-2.1733528181869564,4.911274912325113
R1,gross_instantaneous,50.0,4.634152542372882,0.7036956829915075,6.852767878408806e-05,35.18478414957537,-2.1733528181869564,4.911274912325113
R1,gross_instantaneous,50.0,4.646474576271187,0.7045431446178044,6.902227260183254e-05,35.22715723089022,-2.11315138396941,4.8601025018301
R1,gross_instantaneous,50.0,4.658796610169492,0.7053966163791703,6.950318901534011e-05,35.26983081895852,-2.053579369366379,4.809113485253608
R1,gross_instantaneous,50.0,4.671118644067797,0.7062559297421662,6.997042802461077e-05,35.31279648710831,-1.9946345066817455,4.758309140423776
R1,gross_instantaneous,50.0,4.683440677966102,0.7071209161733537,7.042398962964455e-05,35.35604580866769,-1.9363145126978512,4.707690708826933
R1,gross_instantaneous,50.0,4.683440677966102,0.7071209161733537,7.042398962964557e-05,35.35604580866769,-1.9363145126978512,4.707690708826933
R1,gross_instantaneous,50.0,4.695762711864407,0.7079914083336541,7.086416348171903e-05,35.39957041668271,-1.8786170891231444,4.657259395672236
R1,gross_instantaneous,50.0,4.7080847457627115,0.7088672436054799,7.129123469152415e-05,35.44336218027399,-1.8215399230357163,4.60701637059465
R1,gross_instantaneous,50.0,4.720406779661017,0.7097482605376287,7.170520325906098e-05,35.487413026881434,-1.7650806873164873,4.556962768351886
R1,gross_instantaneous,50.0,4.732728813559322,0.7106342976788985,7.210606918432948e-05,35.53171488394492,-1.709237041078349,4.507099688887026
R1,gross_instantaneous,50.0,4.732728813559322,0.7106342976788987,7.2106069184338e-05,35.531714883944936,-1.709237041078349,4.507099688887026
R1,gross_instantaneous,50.0,4.745050847457627,0.7115251947550852,7.249411786440064e-05,35.57625973775426,-1.6540066300949916,4.457428197392239
R1,gross_instantaneous,50.0,4.757372881355932,0.7124207961426898,7.286963004723508e-05,35.621039807134494,-1.5993870872256886,4.407949325001327
R1,gross_instantaneous,50.0,4.769694915254238,0.7133209473665687,7.32326057328413e-05,35.666047368328435,-1.5453760328298811,4.358664069476103
R1,gross_instantaneous,50.0,4.782016949152543,0.7142254939515779,7.358304492121932e-05,35.711274697578894,-1.4919710751777804,4.3095733952680435
R1,gross_instantaneous,50.0,4.782016949152543,0.714225493951578,7.358304492122415e-05,35.7112746975789,-1.4919710751777804,4.3095733952680435
R1,gross_instantaneous,50.0,4.794338983050848,0.7151342825817767,7.392122865312963e-05,35.756714129088834,-1.4391698108606656,4.260678233581037
R1,gross_instantaneous,50.0,4.806661016949153,0.7160471645195755,7.424743322495782e-05,35.80235822597878,-1.3869698251971903,4.211979483053275
R1,gross_instantaneous,50.0,4.818983050847458,0.716963992157358,7.456165863670868e-05,35.8481996078679,-1.3353686926296588,4.163478010432844
R1,gross_instantaneous,50.0,4.831305084745763,0.7178846178875075,7.486390488838225e-05,35.894230894375376,-1.2843639771163782,4.115174650638372
R1,gross_instantaneous,50.0,4.831305084745763,0.7178846178875071,7.486390488836918e-05,35.894230894375355,-1.2843639771163782,4.115174650638372
R1,gross_instantaneous,50.0,4.8436271186440685,0.7188088952434335,7.515444857472491e-05,35.94044476217167,-1.233953232523708,4.0670702068208096
R1,gross_instantaneous,50.0,4.855949152542373,0.7197366822631747,7.543356146356174e-05,35.986834113158736,-1.1841340030141903,4.019165451034446
R1,gross_instantaneous,50.0,4.868271186440678,0.7206678380960564,7.570124355487966e-05,36.03339190480282,-1.134903823424801,3.971461124901513
R1,gross_instantaneous,50.0,4.880593220338984,0.721602221891404,7.595749484867865e-05,36.0801110945702,-1.086260219641347,3.9239579396718183
R1,gross_instantaneous,50.0,4.880593220338984,0.7216022218914043,7.595749484869199e-05,36.08011109457022,-1.086260219641347,3.9239579396718183
R1,gross_instantaneous,50.0,4.8929152542372885,0.7225396939210618,7.620258741595721e-05,36.12698469605309,-1.0382007089725656,3.876656576283541
R1,gross_instantaneous,50.0,4.905237288135593,0.7234801188865982,7.643678843014047e-05,36.17400594432991,-0.990722800520364,3.8295576860231804
R1,gross_instantaneous,50.0,4.917559322033899,0.7244233625819272,7.666009789124177e-05,36.22116812909636,-0.9438239955403516,3.782661891179012
R1,gross_instantaneous,50.0,4.929881355932204,0.7253692908009627,7.687251579926111e-05,36.26846454004813,-0.8975017877985781,3.7359697850997025
R1,gross_instantaneous,50.0,4.929881355932204,0.7253692908009624,7.687251579925039e-05,36.268464540048114,-0.8975017877985781,3.7359697850997025
R1,gross_instantaneous,50.0,4.942203389830508,0.7263177704413427,7.70743096349128e-05,36.31588852206714,-0.8517536639279804,3.689481932254084
R1,gross_instantaneous,50.0,4.954525423728814,0.7272686727545328,7.726574192239513e-05,36.36343363772664,-0.8065771037810352,3.643198868879899
R1,gross_instantaneous,50.0,4.966847457627119,0.7282218700651844,7.744681266169735e-05,36.41109350325922,-0.7619695807728696,3.5971211036259625
R1,gross_instantaneous,50.0,4.979169491525424,0.7291772346979497,7.761752185281947e-05,36.45886173489748,-0.7179285622206435,3.5512491176097383
R1,gross_instantaneous,50.0,4.979169491525424,0.7291772346979496,7.761752185281816e-05,36.458861734897475,-0.7179285622206435,3.5512491176097383
R1,gross_instantaneous,50.0,4.991491525423729,0.7301346400621728,7.777813233058335e-05,36.50673200310864,-0.6744515096826461,3.505583364476092
R1,gross_instantaneous,50.0,5.003813559322034,0.7310939638442997,7.79289019252026e-05,36.554698192214985,-0.6315358792936673,3.460124271034696
R1,gross_instantaneous,50.0,5.016135593220339,0.7320550847846343,7.806983063667592e-05,36.602754239231714,-0.5891791220909883,3.41487223789078
R1,gross_instantaneous,50.0,5.0284576271186445,0.7330178816234812,7.82009184650033e-05,36.65089408117406,-0.5473786843367173,3.369827639501666
R1,gross_instantaneous,50.0,5.0284576271186445,0.7330178816234814,7.820091846501059e-05,36.650894081174066,-0.5473786843367173,3.369827639501666
R1,gross_instantaneous,50.0,5.040779661016949,0.7339822341666069,7.83224235537578e-05,36.69911170833034,-0.5061320078398418,3.3249908242344897
R1,gross_instantaneous,50.0,5.053101694915254,0.7349480264194953,7.843459900423009e-05,36.74740132097477,-0.4654365302746183,3.2803621149921494
R1,gross_instantaneous,50.0,5.06542372881356,0.7359151434220274,7.853744481642746e-05,36.79575717110137,-0.4252896854897596,3.2359418098325667
R1,gross_instantaneous,50.0,5.0777457627118645,0.7368834702140842,7.863096099034992e-05,36.84417351070421,-0.3856889038140273,3.1917301820241706
R1,gross_instantaneous,50.0,5.0777457627118645,0.736883470214084,7.863096099034439e-05,36.844173510704195,-0.3856889038140273,3.1917301820241706
R1,gross_instantaneous,50.0,5.090067796610169,0.7378528928816221,7.87154009427324e-05,36.89264464408111,-0.34663161236154827,3.1477274801025694
R1,gross_instantaneous,50.0,5.102389830508475,0.7388233016324297,7.879101302030745e-05,36.941165081621484,-0.3081152353335372,3.103933928484979
R1,gross_instantaneous,50.0,5.11471186440678,0.739794587689134,7.885779722306951e-05,36.9897293844567,-0.2701371943109841,3.0603497280779135
R1,gross_instantaneous,50.0,5.1270338983050845,0.7407666422743622,7.891575355101857e-05,37.038332113718106,-0.2326949085438165,3.0169750563316136
R1,gross_instantaneous,50.0,5.1270338983050845,0.7407666422743623,7.891575355102324e-05,37.03833211371811,-0.2326949085438165,3.0169750563316136
R1,gross_instantaneous,50.0,5.13935593220339,0.741739357637314,7.896513066779336e-05,37.086967881865704,-0.19578579523979017,2.973810067295669
R1,gross_instantaneous,50.0,5.151677966101695,0.7427126300707779,7.900617214860628e-05,37.135631503538896,-0.15940726984985576,2.930854892221861
R1,gross_instantaneous,50.0,5.164,0.7436863568627654,7.903887799346199e-05,37.18431784313827,-0.12355674634465749,2.8881096401602395
R1,gross_instantaneous,50.0,5.176322033898305,0.7446604353012872,7.906324820236049e-05,37.233021765064365,-0.0882316374875777,2.845574398012494
R1,gross_instantaneous,50.0,5.176322033898305,0.744660435301287,7.906324820235175e-05,37.23302176506435,-0.0882316374875777,2.845574398012494
R1,gross_instantaneous,50.0,5.18864406779661,0.7456347636813422,7.907952666832648e-05,37.28173818406711,-0.05342935510751494,2.803249230586522
R1,gross_instantaneous,50.0,5.200966101694915,0.746609244263062,7.908795218647107e-05,37.3304622131531,-0.019147310368201068,2.761134181187641
R1,gross_instantaneous,50.0,5.2080255367892105,0.7471675665936222,7.908924096359124e-05,37.35837832968111,0.00025986507582100027,2.737100666779515
R1,gross_instantaneous,50.0,5.213288135593221,0.7475837802821573,7.908852475678548e-05,37.379189014107865,0.014617085971169966,2.7192292722030356
R1,gross_instantaneous,50.0,5.225610169491525,0.7485582749743389,7.908124437926975e-05,37.427913748716946,0.04786642329870519,2.6775345051540644
R1,gross_instantaneous,50.0,5.225610169491525,0.7485582749743388,7.908124437926499e-05,37.42791374871694,0.04786642329870519,2.6775345051540644
R1,gross_instantaneous,50.0,5.23793220338983,0.7495326325626737,7.906635016717993e-05,37.47663162813369,0.0806032908928363,2.63604986074977
R1,gross_instantaneous,50.0,5.250254237288136,0.7505067611568236,7.904407613467757e-05,37.52533805784118,0.11283027766873208,2.594775299466454
R1,gross_instantaneous,50.0,5.2625762711864414,0.7514805698223913,7.901442228175795e-05,37.57402849111956,0.14454997193323416,2.553710762120474
R1,gross_instantaneous,50.0,5.274898305084746,0.7524539676249794,7.897738860842105e-05,37.62269838124897,0.17576496114311188,2.512856169919493
R1,gross_instantaneous,50.0,5.274898305084746,0.7524539676249797,7.89773886084315e-05,37.62269838124899,0.17576496114311188,2.512856169919493
R1,gross_instantaneous,50.0,5.287220338983051,0.7534268645979032,7.893320944685293e-05,37.671343229895164,0.2064778316635726,2.4722114245149336
R1,gross_instantaneous,50.0,5.299542372881357,0.7543991745825758,7.888211403675825e-05,37.71995872912879,0.2366911685300976,2.4317764085699056
R1,gross_instantaneous,50.0,5.311864406779661,0.7553708123567489,7.882410237814747e-05,37.76854061783744,0.26640755521862236,2.391550986320374
R1,gross_instantaneous,50.0,5.324186440677966,0.7563416926981735,7.875917447102058e-05,37.81708463490868,0.29562957341897256,2.351535003625354
R1,gross_instantaneous,50.0,5.324186440677966,0.7563416926981735,7.875917447102284e-05,37.81708463490868,0.29562957341897256,2.351535003625354
R1,gross_instantaneous,50.0,5.336508474576271,0.7573117313326865,7.86875598725215e-05,37.86558656663432,0.32435980280855,2.3117282880183017
R1,gross_instantaneous,50.0,5.348830508474576,0.7582808477158873,7.860948306138227e-05,37.91404238579437,0.3526008208292742,2.272130649263424
R1,gross_instantaneous,50.0,5.361152542372881,0.7592489622201732,7.852494403760514e-05,37.96244811100866,0.3803552024726996,2.2327418799052388
R1,gross_instantaneous,50.0,5.373474576271186,0.7602159952179408,7.84339428011901e-05,38.01079976089704,0.40762552006831915,2.19356175531772
R1,gross_instantaneous,50.0,5.373474576271186,0.7602159952179405,7.843394280117986e-05,38.01079976089702,0.40762552006831915,2.19356175531772
R1,gross_instantaneous,50.0,5.385796610169491,0.7611818680100905,7.833670414720566e-05,38.05909340050452,0.43441434307211346,2.1545900337546278
R1,gross_instantaneous,50.0,5.398118644067797,0.7621465055492218,7.823344781331198e-05,38.10732527746109,0.460724237858286,2.1158264568942373
R1,gross_instantaneous,50.0,5.410440677966102,0.7631098336852788,7.812417379949881e-05,38.15549168426394,0.4865577675190058,2.0772707503773344
R1,gross_instantaneous,50.0,5.422762711864407,0.7640717782682056,7.800888210576619e-05,38.20358891341028,0.5119174916672679,2.0389226238553158
R1,gross_instantaneous,50.0,5.422762711864407,0.7640717782682055,7.800888210576162e-05,38.20358891341027,0.5119174916672679,2.0389226238553158
R1,gross_instantaneous,50.0,5.435084745762712,0.7650322660569422,7.788779278460406e-05,38.25161330284711,0.5368059662399921,2.0007817710394673
R1,gross_instantaneous,50.0,5.4474067796610175,0.765991227384435,7.776112085846557e-05,38.29956136922175,0.5612257433042465,1.9628478702341496
R1,gross_instantaneous,50.0,5.459728813559322,0.766948593461636,7.762886632734615e-05,38.3474296730818,0.5851793708713007,1.9251205848633037
R1,gross_instantaneous,50.0,5.472050847457627,0.7679042954994973,7.74910291912458e-05,38.39521477497487,0.6086693927137342,1.8875995635175031
R1,gross_instantaneous,50.0,5.472050847457627,0.7679042954994975,7.74910291912491e-05,38.395214774974875,0.6086693927137342,1.8875995635175031
R1,gross_instantaneous,50.0,5.484372881355933,0.7688582655985593,7.73478247855963e-05,38.442913279927964,0.631698348182779,1.8502844400021865
R1,gross_instantaneous,50.0,5.4966949152542375,0.769810439356142,7.719946344913195e-05,38.4905219678071,0.6542687720287144,1.8131748338593754
R1,gross_instantaneous,50.0,5.509016949152542,0.7707607532283696,7.704594518185607e-05,38.53803766141848,0.6763831942289291,1.7762703508827489
R1,gross_instantaneous,50.0,5.521338983050848,0.7717091436713654,7.688726998376866e-05,38.58545718356827,0.6980441398189682,1.7395705831636639
R1,gross_instantaneous,50.0,5.521338983050848,0.7717091436713654,7.68872699837659e-05,38.58545718356827,0.6980441398189682,1.7395705831636639
R1,gross_instantaneous,50.0,5.533661016949153,0.7726555480115546,7.672364850436229e-05,38.63277740057773,0.719254128723809,1.7030751091383487
R1,gross_instantaneous,50.0,5.5459830508474575,0.7735999069954751,7.655528643537157e-05,38.679995349773755,0.7400156755921258,1.6667834940982231
R1,gross_instantaneous,50.0,5.558305084745763,0.7745421622094215,7.638218377679375e-05,38.72710811047107,0.7603312896380501,1.6306952906936378
R1,gross_instantaneous,50.0,5.570627118644068,0.7754822552396883,7.620434052862883e-05,38.77411276198441,0.7802034744858509,1.5948100389788695
R1,gross_instantaneous,50.0,5.570627118644068,0.7754822552396884,7.620434052863341e-05,38.77411276198442,0.7802034744858509,1.5948100389788695
R1,gross_instantaneous,50.0,5.582949152542373,0.7764201285237282,7.602196269079715e-05,38.82100642618641,0.7996347280148405,1.5591272664582778
R1,gross_instantaneous,50.0,5.595271186440678,0.7773557278430794,7.583525134944596e-05,38.86778639215397,0.8186275422072002,1.5236464885853278
R1,gross_instantaneous,50.0,5.607593220338983,0.7782889998001645,7.564420650457982e-05,38.91444999000823,0.8371844030031383,1.4883672092550864
